cliente_id,genero,edad,pais,ciudad,es_mayor,tiene_pareja,tiene_dependientes,latitud,longitud,borough,codigo_postal,estado,fecha_registro,ingreso_mediano,densidad_poblacional,antiguedad,cargo_mensual,ingresos_totales,errores_pago,aumento_precio_3m,facturacion_sin_papel,servicio_telefono,score_riesgo,conexiones_mensuales,dias_activos_semanales,promedio_conexion,caracteristicas_usadas,tasa_crecimiento_uso,dias_ultima_conexion,tickets_soporte,tiempo_resolucion,escaladas,puntuacion_csat,puntuacion_nps,tasa_apertura_email,tasa_clics_marketing,referencias_hechas,cancelacion,fecha_ultimo_pago,intentos_cobro_fallidos,dias_mora,cambio_plan_reciente,downgrade_reciente,visitas_app_mensual,tiempo_sesion_promedio,features_nuevas_usadas,ultimo_contacto_soporte,competidores_area,ofertas_recibidas,genero_encoded,tiene_pareja_encoded,tiene_dependientes_encoded,aumento_precio_3m_encoded,facturacion_sin_papel_encoded,servicio_telefono_encoded,segmento_cliente_PYME,segmento_cliente_Residencial,tipo_contrato_Mensual,tipo_contrato_Un año,metodo_pago_Cheque por correo,metodo_pago_Tarjeta de crédito,metodo_pago_Transferencia bancaria,descuento_aplicado_15%,descuento_aplicado_20%,descuento_aplicado_25%,descuento_aplicado_No,lineas_multiples_Si,lineas_multiples_Sin servicio,tipo_internet_Fibra óptica,tipo_internet_No,seguridad_online_No internet service,seguridad_online_Si,respaldo_online_No internet service,respaldo_online_Si,proteccion_dispositivo_No internet service,proteccion_dispositivo_Si,soporte_tecnico_No internet service,soporte_tecnico_Si,streaming_tv_No internet service,streaming_tv_Si,streaming_peliculas_No internet service,streaming_peliculas_Si,nivel_riesgo_High,nivel_riesgo_Low,nivel_riesgo_Medium,nivel_riesgo_Off,tipo_queja_Facturacion,tipo_queja_Ninguna,tipo_queja_Precio,tipo_queja_Red,tipo_queja_Servicio,respuesta_encuesta_Muy insatisfecho,respuesta_encuesta_Muy satisfecho,respuesta_encuesta_Neutral,respuesta_encuesta_No respondió,respuesta_encuesta_Satifecho,respuesta_encuesta_Satisfecho,respuesta_encuesta_Sin Respuesta,precio_vs_mercado_Bajo,precio_vs_mercado_Competitivo
11624-E1C1C,Masculino,-1.2622073923163664,USA,New York,0,No,No,40.59019808401814,-73.9409838397614,QUEENS,11673,NY,2025-01-15,0.3774567806892957,-0.8540270008758142,-0.7771628131332242,-0.2875708657696248,-0.6432139033234178,-0.4286129191306267,No,No,Si,0.17978460063713766,1.6612586458986467,0.03277136867103472,-0.3492565344242153,-0.0415719635046524,0.0702430768801629,-0.46206920735998,1.9722082904384146,-0.8847060151032851,-0.34390396526257505,-1.066589253053088,-1.581476639781787,-0.8190803775545751,-0.8815089893455917,-0.555439892356522,0,2025-11-17,0.939643210477135,-0.7608079322926747,-0.5871510253650176,-0.5211479912006457,1.024637364172237,-1.3804369078700773,0.956320796875907,2025-10-08,-1.5339506536805232,-0.9215262682492265,1,0,0,0,0,1,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
11625-CB265,Femenino,-0.6694787042858595,USA,New York,0,Si,No,40.76329822661165,-73.92820309945111,MANHATTAN,10119,NY,2021-04-06,1.2632934850655932,1.8162604267030529,1.0975066039786527,-0.397232113995224,0.3013256504073644,-0.4286129191306267,No,Si,Si,-0.4991607374451723,0.7285003492352141,0.6292348723815595,1.2878754806117039,-0.0415719635046524,-1.0774774572033072,0.021666116721298322,-0.41354681107935326,-0.810599928065975,-0.34390396526257505,1.586755800111914,0.6041610420223805,0.6427823707017496,1.11206887591751,0.6440975955665902,0,2025-11-12,-0.9334645229737407,-0.7608079322926747,-0.5871510253650176,1.9188407455934968,0.4360492355899859,1.5198155816423544,1.2734706686964037,2025-11-04,-1.5339506536805232,-0.9215262682492265,0,1,0,0,1,1,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
11626-E27C7,Femenino,0.26195209119065094,USA,New York,0,No,No,40.617925370784626,-73.94521330889364,BROOKLYN,11241,NY,2025-12-11,-0.23581478387891028,-0.10086900848177476,-1.2458301674111936,-0.5813572153758684,-0.9072031636678667,1.7146726110169042,No,Si,Si,2.0154898273017654,-1.3386937136405015,-1.7566191424605395,-1.274759431100497,-2.2059169614937337,-0.886529262152252,3.0047006152225144,0.9497418183593712,1.4588989874516463,-0.34390396526257505,-0.7931529307803588,-1.9788653092007267,-1.1002078291423298,-1.147319371380672,-0.555439892356522,1,2025-11-21,0.939643210477135,-0.2623883110628505,-0.5871510253650176,-0.5211479912006457,1.4054885061960465,-0.7464674094363506,-1.5808781776880674,2025-09-23,-0.2205477153438281,1.8941355674313234,0,0,0,0,1,1,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
11627-C2818,Femenino,0.7700052523596567,USA,New York,0,Si,Si,40.69067564005494,-73.81391132445079,BRONX,10462,NY,2021-01-06,-1.666781767871391,-0.23780682528069103,1.0584509911221553,-1.474313093784319,-0.634324716105635,-0.4286129191306267,No,Si,Si,-0.5631100134969812,1.4847908600434028,-0.56369213503949,-0.8589131976468577,-0.40229612983616597,0.3485399143481902,-0.7039368694006192,-0.7543689684390343,-0.7265180216197964,-0.34390396526257505,1.4652285457684786,1.2002440461507897,1.0925862932421577,2.1753104040578304,0.6440975955665902,0,2025-12-20,-0.9334645229737407,0.7344509313967981,-0.5871510253650176,-0.5211479912006457,1.5093569994752674,0.3267975174327072,-0.9465784340470738,2025-11-28,-0.6583486947893932,1.8941355674313234,0,1,1,0,1,1,False,True,False,False,True,False,False,False,False,False,True,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False
11628-C5AA6,Masculino,1.2780584135286626,USA,New York,0,No,No,40.62267312220443,-74.02543925798997,MANHATTAN,10172,NY,2020-08-09,1.2632934850655932,1.8162604267030529,1.1756178296916477,0.9077163945743366,1.5062313424551133,-0.4286129191306267,No,No,Si,0.3473935902890563,-0.07820952896018715,-0.56369213503949,-0.16373590838850052,-0.40229612983616597,0.7832517626559116,-0.058956437292248066,0.9497418183593712,1.2401435189857406,-0.34390396526257505,-2.312243610073299,-1.8596487083750448,-1.3813352807300845,-1.413129753415752,-0.555439892356522,0,2025-12-28,-0.9334645229737407,-0.7608079322926747,-0.5871510253650176,-0.5211479912006457,0.6091633910553539,-1.2086302711326982,0.6391709250554102,2025-12-05,0.21725326410173695,-0.9215262682492265,1,0,0,0,0,1,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
11629-1E0B8,Masculino,-1.854936080346873,USA,New York,0,No,No,40.70729564586351,-73.80422741078034,BRONX,10468,NY,2024-07-19,-1.666781767871391,-0.23780682528069103,-0.6209403617072345,-0.6037370619525213,-0.6327509494970393,-0.4286129191306267,No,No,Si,-0.4764690588461434,-0.052999845266580865,0.03277136867103472,0.392125891884546,1.0406005354898884,0.7832517626559116,-0.22020154531934086,-0.41354681107935326,-1.2359973700013032,-0.34390396526257505,0.563901409388001,0.04781690483586511,-0.3130509646966165,-0.3498882252754314,-0.555439892356522,0,2025-11-02,0.003089343751697124,-0.2623883110628505,-0.5871510253650176,-0.5211479912006457,-0.39489871064378046,1.042307468678745,-0.9465784340470738,2025-10-04,-0.2205477153438281,-0.9215262682492265,1,0,0,0,0,1,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
1163-ONYEY,Masculino,1.6167605209746663,USA,New York,0,Si,Si,40.7345264747679,-73.98011815263382,BROOKLYN,11237,NY,2022-08-29,-0.23581478387891028,-0.10086900848177476,0.31639434684870404,-0.2948951791947112,-0.04120494018914688,1.0002441009677272,No,Si,Si,-0.5631100134969812,0.8545487677032455,1.225698376092084,-0.844911640964917,1.401324701821402,-0.8103531205095439,-0.38144665334643363,-0.41354681107935326,1.557944623011128,-0.34390396526257505,0.7461922909031536,0.9220719775575321,1.711066686735218,0.7133533028648896,0.6440975955665902,0,2025-12-25,1.8761970772025727,-0.7608079322926747,-0.5871510253650176,-0.5211479912006457,1.024637364172237,-1.0906824574706095,-1.2637283058675706,2025-12-07,0.21725326410173695,0.9555816222044734,1,1,1,0,1,1,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
1163-VIPRI,Femenino,0.17727656432914998,USA,New York,0,Si,Si,40.7528618434572,-73.96955543663051,BRONX,10464,NY,2020-09-08,-1.666781767871391,-0.23780682528069103,1.2537290554046425,2.025894910804194,2.613096563028914,-0.4286129191306267,No,No,Si,-0.5133430365695654,0.4259841449119386,0.6292348723815595,0.7894200627346138,0.6798763691583748,-0.2801671746762948,-0.38144665334643363,-0.41354681107935326,-1.1212754467993136,-0.34390396526257505,0.0372833072331151,0.6836387759061684,0.3054294287964439,0.31463772981226934,-0.555439892356522,0,2025-12-22,-0.9334645229737407,-0.7608079322926747,-0.5871510253650176,-0.5211479912006457,-0.4987672039230012,1.0651749019397625,-1.5808781776880674,2025-11-30,1.092855222992867,-0.9215262682492265,0,1,1,0,0,1,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
11630-1C988,Masculino,0.09260103746764904,USA,New York,1,Si,No,40.551543884452414,-74.21186190411765,QUEENS,11647,NY,2024-02-20,0.3774567806892957,-0.8540270008758142,-0.4256622974247473,-1.4551884976188154,-0.8122641077082927,-0.4286129191306267,Si,Si,Si,-0.4940035377635748,0.4511938286055449,0.6292348723815595,0.004982849628884935,1.0406005354898884,-1.2277983767115848,-0.30082409933288723,-0.41354681107935326,1.5330050744889563,-0.34390396526257505,0.45250142623985223,-0.031660829047922806,0.6990078610193007,0.7133533028648896,-0.555439892356522,1,2025-12-25,-0.9334645229737407,0.23603131016697382,-0.5871510253650176,-0.5211479912006457,-1.5028293056221356,-0.34538466552929864,0.956320796875907,2025-12-04,-1.5339506536805232,0.017027676977623536,1,1,0,1,1,1,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
11631-FDEC5,Femenino,0.17727656432914998,USA,New York,0,Si,Si,40.76424309344887,-73.83336549985127,MANHATTAN,10194,NY,2023-10-23,1.2632934850655932,1.8162604267030529,-0.15227300742926525,-1.3793004724088924,-0.7453127326451745,-0.4286129191306267,No,No,Si,-0.5631100134969812,1.3587424415753713,0.6292348723815595,0.03858658566554295,0.3191522028268612,1.711585008808382,-0.13957899130579446,-0.41354681107935326,0.8966903079089764,-0.34390396526257505,1.3133194778391852,0.9220719775575321,0.8114588416544026,1.11206887591751,1.8436350834897024,0,2025-12-22,0.939643210477135,0.23603131016697382,1.7031393232743213,1.9188407455934968,1.197751519637605,0.26361118868515937,1.5906205405169005,2025-11-12,-1.5339506536805232,-0.9215262682492265,0,1,1,0,0,1,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
11632-57117,Masculino,0.6853297254981557,USA,New York,0,No,No,40.70848434695527,-73.90403450570757,QUEENS,11487,NY,2024-10-17,0.3774567806892957,-0.8540270008758142,-0.7381072002767268,-1.4602748263862366,-0.8541562760037705,-0.4286129191306267,No,No,Si,-0.5089594168402075,0.6024519307671826,1.225698376092084,-0.30760190329544146,1.401324701821402,1.1753049716437165,-0.5426917613735264,-0.41354681107935326,-0.19352424177452768,-0.34390396526257505,0.361355985482276,0.008078037893971152,-0.36927645501416745,-0.08407784324035095,0.6440975955665902,0,2025-11-22,0.003089343751697124,0.7344509313967981,-0.5871510253650176,-0.5211479912006457,0.5399177288692066,-0.8021315561901423,1.2734706686964037,2025-10-19,-0.6583486947893932,-0.9215262682492265,1,0,0,0,0,1,False,True,False,True,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
11633-032D9,Femenino,0.9393563060826586,USA,New York,0,No,No,40.67100253862744,-73.75339316115496,BRONX,10464,NY,2025-04-15,-1.666781767871391,-0.23780682528069103,-0.933385264559214,0.895509205532526,-0.5789748256571652,0.2858155909185502,No,Si,Si,-0.46538107953070873,-0.582403202832313,0.6292348723815595,-0.12768189993250315,1.0406005354898884,1.5480602247487016,-0.13957899130579446,0.26809750364000895,0.399324454523953,-0.34390396526257505,0.3005923583105583,0.5246833081385925,-0.4255019453317185,-0.4827934162929714,-0.555439892356522,0,2025-11-30,0.939643210477135,-0.7608079322926747,-0.5871510253650176,-0.5211479912006457,0.1590665868453971,1.3191237660489534,-0.9465784340470738,2025-07-25,-1.5339506536805232,0.017027676977623536,0,0,0,0,1,1,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
11634-5F963,Femenino,1.7861115746976681,USA,New York,0,Si,Si,40.64824355950897,-73.7882418550958,BRONX,10451,NY,2022-10-28,-1.666781767871391,-0.23780682528069103,0.12111628256621683,-1.3168403551449612,-0.6701581711936617,-0.4286129191306267,No,No,Si,-0.5631100134969812,-0.33030636589625,1.225698376092084,1.2581221726625795,-0.7630202961676795,-1.1475595075145988,-0.5426917613735264,-0.41354681107935326,-0.7970613160110818,-0.34390396526257505,1.9007012071657887,0.8425942436737442,2.1046451189580746,1.5107844489701303,0.6440975955665902,0,2025-11-29,0.939643210477135,-0.7608079322926747,-0.5871510253650176,-0.5211479912006457,0.7476547154276482,0.8936691524821333,0.32202105323491337,2025-07-31,-0.2205477153438281,0.017027676977623536,0,1,1,0,0,1,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
11635-E8808,Femenino,0.6853297254981557,USA,New York,0,Si,Si,40.72968635521218,-74.00452089747903,QUEENS,11062,NY,2020-09-08,0.3774567806892957,-0.8540270008758142,1.0584509911221553,0.8603118104619716,1.3501776831950705,-0.4286129191306267,No,Si,Si,-0.5564056539109046,-0.027790161572974575,-0.56369213503949,1.0663008461199919,-0.0415719635046524,0.24290899793696807,0.021666116721298322,-0.7543689684390343,-0.2255893755887483,-0.34390396526257505,1.252555850667467,1.5181549816859414,1.317488254512361,1.6436896399876704,1.8436350834897024,0,2025-11-20,-0.9334645229737407,2.2297097950862708,1.7031393232743213,-0.5211479912006457,-0.29103021736455964,-0.5096691202729223,1.2734706686964037,2025-12-15,1.092855222992867,0.9555816222044734,0,1,1,0,1,1,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
11636-8C458,Masculino,-0.9235052848703624,USA,New York,0,No,No,40.8490860385117,-73.85409560783611,QUEENS,11464,NY,2025-06-14,0.3774567806892957,-0.8540270008758142,-1.011496490272209,0.525021018113572,-0.6925425511979744,1.0002441009677272,No,Si,Si,2.1444198193417026,-1.464742132108533,-2.3530826461710643,-1.0829381045579092,-1.4844686288307067,-0.7788669819638911,3.730303601344432,1.2905639757190523,0.47628077567808286,1.7702990556577296,-0.45895298133591184,-1.4225211720142112,-1.1002078291423298,-1.280224562398212,-0.555439892356522,1,2025-11-11,-0.9334645229737407,-0.7608079322926747,-0.5871510253650176,-0.5211479912006457,-0.8103726837606636,0.2900892693031792,-0.9465784340470738,2025-09-13,0.21725326410173695,-0.9215262682492265,1,0,0,0,1,1,True,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
11637-878CB,Masculino,-0.4154521237013567,USA,New York,0,No,No,40.74906814742072,-73.8702344613775,MANHATTAN,10113,NY,2025-04-15,1.2632934850655932,1.8162604267030529,-0.933385264559214,-1.248887002812215,-0.8523951562274847,-0.4286129191306267,No,No,Si,-0.5553742139745851,1.5856295948178278,0.03277136867103472,0.8307246549463392,1.401324701821402,-0.9657524494606685,-0.38144665334643363,-0.7543689684390343,-0.6025328375381429,-0.34390396526257505,0.4322468838492797,1.120766312267002,1.654841196417667,1.6436896399876704,1.8436350834897024,0,2025-12-19,-0.9334645229737407,-0.7608079322926747,-0.5871510253650176,1.9188407455934968,-1.6759434610875035,-1.2892680621057588,0.6391709250554102,2025-08-19,-0.6583486947893932,-0.9215262682492265,1,0,0,0,0,1,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
11638-9BD61,Masculino,-0.7541542311473606,USA,New York,0,Si,Si,40.7491703610626,-73.97033308317758,BROOKLYN,11218,NY,2021-02-05,-0.23581478387891028,-0.10086900848177476,1.2146734425481451,0.5443490674297723,1.215352579012515,-0.4286129191306267,No,No,Si,-0.47234329910086537,-0.3807257332834626,1.225698376092084,0.5128893182662848,1.401324701821402,1.0859249654496053,-0.38144665334643363,-0.41354681107935326,1.191689538999807,-0.34390396526257505,0.12842874799069182,-0.031660829047922806,-0.25682547437906544,0.048827347777188904,0.6440975955665902,0,2025-12-23,0.003089343751697124,-0.7608079322926747,1.7031393232743213,-0.5211479912006457,0.678409053241501,-1.180346866836177,0.956320796875907,2025-10-05,0.655054243547302,-0.9215262682492265,1,1,1,0,0,1,True,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
11639-51EFE,Femenino,0.09260103746764904,USA,New York,0,No,No,40.672562895357245,-73.93441119900221,BROOKLYN,11225,NY,2025-03-16,-0.23581478387891028,-0.10086900848177476,-0.933385264559214,0.7156566203165154,-0.6019068533824179,-0.4286129191306267,No,Si,Si,2.1444198193417026,-1.3891130810277141,-1.1601556387500147,-1.9118302601288,-1.1237444624991932,-0.9820033596777796,2.762832953181875,1.2905639757190523,-0.6766389245754529,-0.34390396526257505,-0.9653165411002252,-1.660954373665575,-1.6062372420002884,-1.413129753415752,-0.555439892356522,1,2025-12-23,0.939643210477135,-0.7608079322926747,-0.5871510253650176,-0.5211479912006457,-1.6066977989013562,0.11106133785179481,0.6391709250554102,2025-09-11,-0.2205477153438281,-0.9215262682492265,0,0,0,0,1,1,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
11640-0DCEB,Masculino,0.8546807792211577,USA,New York,0,No,No,40.76399102207378,-73.80890167188011,BROOKLYN,11207,NY,2025-03-16,-0.23581478387891028,-0.10086900848177476,-0.933385264559214,1.2989568033643684,-0.5275334105223508,-0.4286129191306267,No,Si,Si,-0.4424315409475999,0.022629205814238,0.03277136867103472,0.7463652759376465,0.6798763691583748,1.7197104639169376,-0.7039368694006192,0.26809750364000895,0.6864855417935294,-0.34390396526257505,0.13855601918597787,-0.6277438331763321,-0.9877568485072279,-1.147319371380672,0.6440975955665902,0,2025-11-11,0.003089343751697124,2.2297097950862708,-0.5871510253650176,-0.5211479912006457,-1.0181096703191053,0.48115269194457316,-0.3122786904060802,2025-09-01,0.21725326410173695,-0.9215262682492265,1,0,0,0,1,1,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
11641-3D928,Masculino,0.6853297254981557,USA,New York,0,No,No,40.82860071722582,-73.87885275208647,BRONX,10457,NY,2024-05-20,-1.666781767871391,-0.23780682528069103,-0.46471791028124476,0.3602239660491278,-0.27726993147851203,-0.4286129191306267,No,Si,Si,2.1444198193417026,-1.5907905505765645,-2.3530826461710643,-1.1189921130139067,-1.4844686288307067,-2.010889112798625,2.8434555071954217,0.9497418183593712,-0.7108417339772884,-0.34390396526257505,-0.9653165411002252,-1.8596487083750448,-1.3251097904125335,-1.280224562398212,-0.555439892356522,1,2025-12-03,-0.9334645229737407,0.7344509313967981,-0.5871510253650176,-0.5211479912006457,-1.710566292180577,0.1932035652236063,1.5906205405169005,2025-08-08,1.530656202438432,-0.9215262682492265,1,0,0,0,1,1,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
11642-05D74,Femenino,0.3466276180521519,USA,New York,0,No,No,40.735149591323975,-73.87528440236768,MANHATTAN,10085,NY,2025-05-15,1.2632934850655932,1.8162604267030529,-0.9724408774157115,-0.24138700056144122,-0.7462408514143465,-0.4286129191306267,No,No,Si,-0.4635760596421496,-0.8849194071555884,0.03277136867103472,-0.8225091502738118,-0.0415719635046524,0.6359778888133425,0.021666116721298322,-0.7543689684390343,-0.8804306639280557,-0.34390396526257505,0.18919237516240903,0.6836387759061684,0.3054294287964439,0.7133533028648896,-0.555439892356522,0,2025-12-11,0.003089343751697124,-0.7608079322926747,-0.5871510253650176,1.9188407455934968,-0.42952154173685403,0.20012397265786164,1.2734706686964037,2025-12-22,0.21725326410173695,-0.9215262682492265,0,0,0,0,0,1,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
11643-8CE8A,Masculino,1.9554626284206702,USA,New York,0,No,Si,40.57524031174662,-73.99723181864528,STATEN ISLAND,10304,NY,2023-04-26,1.0588696302095246,-1.5797974299100703,0.04300505685322195,-1.3481721403522753,-0.6993910300661494,0.2858155909185502,No,Si,Si,-0.5089594168402075,1.0310165535584894,0.03277136867103472,0.1589999731302331,-0.0415719635046524,1.603922728620021,-0.46206920735998,-0.7543689684390343,-0.6923152122179609,-0.34390396526257505,-0.11462576069617883,0.4849444411966986,-0.14437449374396347,-0.08407784324035095,0.6440975955665902,0,2025-11-14,0.939643210477135,-0.2623883110628505,-0.5871510253650176,-0.5211479912006457,0.33218074231076505,0.8328899219725877,-1.2637283058675706,2025-10-02,-1.0961496742349581,0.9555816222044734,1,0,1,0,1,1,False,True,False,True,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
11644-B5581,Femenino,-0.4154521237013567,USA,New York,1,No,No,40.728832931813166,-73.7375599990108,BROOKLYN,11207,NY,2021-06-05,-0.23581478387891028,-0.10086900848177476,0.7460060882701759,1.2822736450072272,1.3577179276054858,-0.4286129191306267,No,Si,Si,-0.5007078973496516,0.5520325633799701,0.6292348723815595,-0.6121357611276522,0.6798763691583748,0.984356776592661,-0.22020154531934086,-0.7543689684390343,-1.498218908748708,-0.34390396526257505,-0.6209893204604923,0.08755577177775907,-0.4255019453317185,-0.3498882252754314,-0.555439892356522,0,2025-11-02,-0.9334645229737407,-0.7608079322926747,-0.5871510253650176,-0.5211479912006457,0.8861460397999426,1.3871242912725048,0.004871181414416586,2025-12-18,-1.0961496742349581,0.017027676977623536,0,0,0,0,1,1,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False
11645-CFD38,Femenino,0.6853297254981557,USA,New York,0,No,No,40.59608666065471,-74.07603173570513,QUEENS,11197,NY,2021-04-06,0.3774567806892957,-0.8540270008758142,0.9803397654091605,0.2639906257695206,0.7843538226327986,-0.4286129191306267,No,Si,Si,-0.5156637764262844,-1.0613871930108323,-0.56369213503949,1.1240572674329972,-0.40229612983616597,-0.25782217312776706,-0.22020154531934086,-0.07272465371967214,-0.758583155434017,-0.34390396526257505,0.9689922571994521,0.20677237260344092,0.08052746752624024,0.4475429208298092,-0.555439892356522,0,2025-12-24,0.003089343751697124,-0.7608079322926747,-0.5871510253650176,-0.5211479912006457,1.4054885061960465,-0.39442929212858563,0.6391709250554102,2025-08-18,1.530656202438432,-0.9215262682492265,0,0,0,0,1,1,True,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
11646-AC864,Femenino,0.00792551060614808,USA,New York,1,Si,No,40.75748565474669,-73.97666416557436,QUEENS,11511,NY,2022-12-27,0.3774567806892957,-0.8540270008758142,0.12111628256621683,-1.3223335902137758,-0.6729598216397332,-0.4286129191306267,No,No,Si,-0.5631100134969812,-0.1790482637346123,1.225698376092084,0.6080999037034817,0.3191522028268612,-0.9180154006979047,-0.058956437292248066,-0.7543689684390343,-0.36881363995893424,-0.34390396526257505,1.3639558338156164,1.2797217800345777,0.36165491911399494,0.048827347777188904,1.8436350834897024,0,2025-12-20,-0.9334645229737407,0.23603131016697382,-0.5871510253650176,-0.5211479912006457,-1.2604694879706204,0.12249505448230327,-1.2637283058675706,2025-12-13,-0.2205477153438281,-0.9215262682492265,0,1,0,0,0,1,False,True,False,True,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
11647-553A1,Femenino,0.9393563060826586,USA,New York,0,No,No,40.665376068780155,-73.98945660355031,QUEENS,11489,NY,2025-07-14,0.3774567806892957,-0.8540270008758142,-1.0505521031287064,1.4810473732380445,-0.6444417871608936,-0.4286129191306267,No,Si,Si,-0.4269599419028074,-0.1790482637346123,-0.56369213503949,1.305027387547081,0.3191522028268612,1.6547068230484931,-0.46206920735998,-0.41354681107935326,-1.2559490088190404,-0.34390396526257505,0.179065103967123,0.12729463871965302,-0.8190803775545751,-0.7486037983280517,-0.555439892356522,0,2025-12-11,-0.9334645229737407,0.23603131016697382,-0.5871510253650176,-0.5211479912006457,0.9900145330791634,1.3546284650594804,0.004871181414416586,2025-09-21,-0.6583486947893932,0.017027676977623536,0,0,0,0,1,1,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
