CustomerID,City,State,Borough,ZipCode,Latitude,Longitude,MedianIncome,PopulationDensity,RegistrationDate,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,ChargesMonthly,Churn,CustomerValueRatio,PriceIncomePercent,PhoneService_Binary,MultipleLines_Binary,OnlineSecurity_Binary,OnlineBackup_Binary,DeviceProtection_Binary,TechSupport_Binary,StreamingTV_Binary,StreamingMovies_Binary,ServicesCount,EngagementScore,EstimatedLTV,AvgMonthlyValue,TenureGroup,PriceSegment,HighRisk_ContractTenure,MediumRisk_ContractTenure,IncomePriceMismatch,HighRiskSegment,Log_ChargesMonthly,Log_EstimatedLTV,Log_Tenure,Sqrt_Tenure,Sqrt_ServicesCount,Churn_Binary
0993-OSGPT,New York,NY,STATEN ISLAND,10306,40.56920145836381,-74.13780631199565,82200,8618,2020-04-20,Female,1,Yes,No,68,Yes,No,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),60.65,No,0.008854014598540147,0.8854014598540146,1,0,0,1,1,1,0,0,4,4.412003244120033,4124.2,59.77101449275362,48+_months,Standard,0,0,0,0,4.121473229610353,8.324869782441914,4.23410650459726,8.246211251235321,2.0,0
0997-YTLNY,New York,NY,BRONX,10466,40.887692661199054,-73.86050274226632,40500,34920,2020-10-07,Female,0,No,Yes,19,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,48.8,No,0.014459259259259259,1.4459259259259258,1,0,0,0,0,1,0,0,2,0.7630522088353414,927.1999999999999,46.36,12-24_months,Standard,0,0,0,0,3.9080149840306073,6.833247226807075,2.995732273553991,4.358898943540674,1.4142135623730951,0
0999-QXNSA,New York,NY,BROOKLYN,11233,40.67968093565426,-73.91112442377921,62800,37137,2020-11-21,Male,1,No,Yes,7,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.75,No,0.00874203821656051,0.8742038216560509,1,0,0,0,0,0,0,0,1,0.1497326203208556,320.25,40.03125,0-12_months,Standard,0,1,0,0,3.844814255734696,5.77221963620943,2.0794415416798357,2.6457513110645907,1.0,0
1000-AJSLD,New York,NY,QUEENS,11435,40.69823049007247,-73.8063385094281,69300,21460,2025-04-18,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.1,Yes,0.0034805194805194806,0.34805194805194806,1,0,0,0,0,0,0,0,1,0.04739336492890995,20.1,10.05,0-12_months,Budget,1,0,0,0,3.0492730404820207,3.0492730404820207,0.6931471805599453,1.0,1.0,1
1004-NOZNR,New York,NY,STATEN ISLAND,10304,40.62548605410505,-74.07619851651148,82200,8618,2025-04-16,Male,1,No,Yes,56,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Credit card (automatic),94.8,No,0.01383941605839416,1.383941605839416,1,0,1,0,0,0,1,1,4,2.338204592901879,5308.8,93.13684210526316,48+_months,Enterprise,0,0,0,0,4.562262684976814,8.577309448743222,4.04305126783455,7.483314773547883,2.0,0
1009-IRMNA,New York,NY,BRONX,10462,40.8496131520214,-73.85638608816585,40500,34920,2021-01-03,Female,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.0,Yes,0.005925925925925926,0.5925925925925926,1,0,0,0,0,0,0,0,1,0.3333333333333333,140.0,17.5,0-12_months,Budget,0,1,0,1,3.044522437723423,4.948759890378168,2.0794415416798357,2.6457513110645907,1.0,1
1010-DIAUQ,New York,NY,BROOKLYN,11206,40.70170597380606,-73.93772218778022,62800,37137,2020-07-08,Male,0,No,No,5,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),96.5,Yes,0.018439490445859873,1.8439490445859872,1,0,0,0,1,0,1,1,4,0.20512820512820512,482.5,80.41666666666667,0-12_months,Enterprise,1,0,0,0,4.579852378003801,6.181051314893349,1.791759469228055,2.23606797749979,2.0,1
1013-QCWAM,New York,NY,BROOKLYN,11222,40.72598750361463,-73.95204073615683,62800,37137,2024-01-22,Female,1,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.8,No,0.019261146496815287,1.9261146496815287,1,1,0,1,0,0,1,1,5,3.2416502946954813,6652.8,99.29552238805971,48+_months,Enterprise,0,0,0,0,4.623010104116422,8.802943399018192,4.204692619390966,8.12403840463596,2.23606797749979,0
1015-JPFYW,New York,NY,QUEENS,11420,40.68261369763996,-73.80692469054989,69300,21460,2024-05-30,Male,0,No,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.45,No,0.003367965367965368,0.3367965367965368,1,0,0,0,0,0,0,0,1,0.3422982885085575,136.15,17.01875,0-12_months,Budget,0,0,0,0,3.017982882488811,4.9210752173836125,2.0794415416798357,2.6457513110645907,1.0,0
1015-OWJKI,New York,NY,QUEENS,11412,40.69251476676208,-73.75922032345206,69300,21460,2022-06-04,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.05,No,0.0032987012987012987,0.32987012987012987,1,0,0,0,0,0,0,0,1,0.04987531172069825,19.05,9.525,0-12_months,Budget,1,0,0,0,2.998229153752578,2.998229153752578,0.6931471805599453,1.0,1.0,0
1016-DJTSV,New York,NY,STATEN ISLAND,10304,40.606207225667205,-74.08694826104221,82200,8618,2021-06-04,Male,1,No,No,8,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.7,No,0.010175182481751826,1.0175182481751825,1,0,0,0,0,0,0,0,1,0.11315417256011315,557.6,61.955555555555556,0-12_months,Standard,0,1,0,0,4.258445572902527,6.325433653511077,2.1972245773362196,2.8284271247461903,1.0,0
1017-FBQMM,New York,NY,BROOKLYN,11222,40.72303091013784,-73.94482025051124,62800,37137,2021-09-11,Female,0,Yes,Yes,62,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),106.05,No,0.020264331210191083,2.0264331210191084,1,1,0,1,0,1,1,1,6,3.4750116767865484,6575.099999999999,104.36666666666666,48+_months,Enterprise,0,0,0,0,4.6732960150356915,8.791197143433045,4.143134726391533,7.874007874011811,2.449489742783178,0
1020-JPQOW,New York,NY,MANHATTAN,10128,40.784441263517365,-73.95618742263491,86553,74781,2020-08-25,Female,0,Yes,No,56,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,90.55,No,0.01255415756819521,1.255415756819521,1,1,0,1,1,1,0,0,5,3.058438012015292,5070.8,88.96140350877194,48+_months,Enterprise,0,0,0,0,4.51688527112052,8.531451063162937,4.04305126783455,7.483314773547883,2.23606797749979,0
1022-RKXDR,New York,NY,STATEN ISLAND,10310,40.62648131709272,-74.12956681950062,82200,8618,2025-10-06,Female,0,No,No,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,24.85,No,0.0036277372262773725,0.36277372262773727,1,1,0,0,0,0,0,0,2,3.1721470019342357,1018.85,24.258333333333333,24-48_months,Budget,0,0,0,0,3.2523106009544382,6.927410836640578,3.7376696182833684,6.4031242374328485,1.4142135623730951,0
1023-BQXZE,New York,NY,STATEN ISLAND,10314,40.5823046113327,-74.16905343328875,82200,8618,2020-11-28,Male,0,No,No,57,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),74.35,No,0.010854014598540145,1.0854014598540145,1,0,1,0,1,0,1,1,5,3.7823490378234905,4237.95,73.06810344827586,48+_months,Premium,0,0,0,0,4.3221439250725044,8.352070876048348,4.060443010546419,7.54983443527075,2.23606797749979,0
1024-GUALD,New York,NY,BROOKLYN,11233,40.68498974349717,-73.9231349523254,62800,37137,2020-12-28,Female,0,Yes,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.8,Yes,0.004738853503184714,0.4738853503184714,0,0,0,0,0,0,0,0,0,0.0,24.8,12.4,0-12_months,Budget,1,0,0,0,3.250374491927572,3.250374491927572,0.6931471805599453,1.0,0.0,1
1024-KPRBB,New York,NY,MANHATTAN,10033,40.85060412375333,-73.93098609872483,86553,74781,2021-02-13,Female,0,No,No,38,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,89.1,No,0.01235312467505459,1.235312467505459,1,0,0,0,0,0,1,1,3,1.2652608213096561,3385.7999999999997,86.8153846153846,24-48_months,Premium,0,0,0,0,4.500920164614292,8.127640801768122,3.6635616461296463,6.164414002968976,1.7320508075688772,0
1024-VRZHF,New York,NY,BRONX,10453,40.84700178025117,-73.91285988885328,40500,34920,2022-01-06,Male,0,Yes,No,11,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.95,Yes,0.02220740740740741,2.220740740740741,1,1,0,0,0,0,0,0,2,0.2896642527978933,824.45,68.70416666666667,0-12_months,Premium,0,1,0,1,4.330075229041782,6.715928692173877,2.4849066497880004,3.3166247903554,1.4142135623730951,1
1025-FALIX,New York,NY,QUEENS,11432,40.707537274825505,-73.80267214066015,69300,21460,2021-04-26,Female,0,No,No,26,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),69.05,No,0.011956709956709955,1.1956709956709954,1,0,0,0,0,0,0,0,1,0.371163454675232,1795.3,66.49259259259259,24-48_months,Standard,0,0,0,0,4.249209272783016,7.49348427277479,3.295836866004329,5.0990195135927845,1.0,0
1027-LKKQQ,New York,NY,STATEN ISLAND,10307,40.51120848031937,-74.24119121764055,82200,8618,2023-03-27,Female,0,Yes,Yes,72,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),80.45,No,0.011744525547445256,1.1744525547445257,1,0,1,0,1,1,1,1,6,5.303867403314917,5792.400000000001,79.34794520547946,48+_months,Premium,0,0,0,0,4.399989335048054,8.664474617564926,4.290459441148391,8.48528137423857,2.449489742783178,0
1028-FFNJK,New York,NY,QUEENS,11358,40.753832754956065,-73.80565350093154,69300,21460,2024-03-20,Male,1,Yes,No,30,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,101.5,No,0.017575757575757574,1.7575757575757573,1,1,0,0,0,1,1,1,5,1.4634146341463414,3045.0,98.2258064516129,24-48_months,Enterprise,0,0,0,0,4.629862798578463,8.021584533455107,3.4339872044851463,5.477225575051661,2.23606797749979,0
1029-QFBEN,New York,NY,BRONX,10459,40.82098752359416,-73.89642584976674,40500,34920,2025-04-27,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.55,Yes,0.005792592592592593,0.5792592592592594,1,0,0,0,0,0,0,0,1,0.048661800486618,19.55,9.775,0-12_months,Budget,1,0,0,1,3.022860940942244,3.022860940942244,0.6931471805599453,1.0,1.0,1
1031-IIDEO,New York,NY,BROOKLYN,11223,40.59033339605517,-73.97221471511355,62800,37137,2021-10-22,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.85,Yes,0.013538216560509554,1.3538216560509555,1,0,0,0,0,0,0,0,1,0.013917884481558803,70.85,35.425,0-12_months,Premium,1,0,0,0,4.274580612525034,4.274580612525034,0.6931471805599453,1.0,1.0,1
1032-MAELW,New York,NY,QUEENS,11422,40.66534943402844,-73.73065465372643,69300,21460,2023-09-01,Female,0,Yes,Yes,68,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,78.45,No,0.013584415584415584,1.3584415584415583,1,1,1,1,1,1,0,1,7,5.991189427312775,5334.6,77.31304347826088,48+_months,Premium,0,0,0,0,4.375127892982725,8.58215662226689,4.23410650459726,8.246211251235321,2.6457513110645907,0
1035-IPQPU,New York,NY,MANHATTAN,10011,40.73477247272207,-73.99942988322064,86553,74781,2022-12-16,Female,1,Yes,No,63,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.5,No,0.014349589269002807,1.4349589269002807,1,1,0,1,1,0,1,1,6,3.617224880382775,6520.5,101.8828125,48+_months,Enterprise,0,0,0,0,4.6491870714048655,8.782859689810337,4.1588830833596715,7.937253933193772,2.449489742783178,0
1036-GUDCL,New York,NY,STATEN ISLAND,10307,40.512126012279765,-74.24981853085423,82200,8618,2022-07-09,Male,0,Yes,Yes,60,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),79.05,No,0.01154014598540146,1.154014598540146,1,0,1,1,0,1,1,1,6,4.497189256714553,4743.0,77.75409836065573,48+_months,Premium,0,0,0,0,4.382651439442724,8.464635940677562,4.110873864173311,7.745966692414834,2.449489742783178,0
1038-RQOST,New York,NY,MANHATTAN,10029,40.78602728826031,-73.94269165200002,86553,74781,2020-02-17,Male,0,Yes,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.6,No,0.002856053516342588,0.2856053516342588,1,0,0,0,0,0,0,0,1,0.8796296296296295,391.40000000000003,19.57,12-24_months,Budget,0,0,0,0,3.0726933146901194,5.972281727691208,2.995732273553991,4.358898943540674,1.0,0
1038-ZAGBI,New York,NY,BRONX,10461,40.84124077593674,-73.84297411411737,40500,34920,2023-11-10,Female,0,Yes,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.8,Yes,0.005866666666666667,0.5866666666666667,1,0,0,0,0,0,0,0,1,0.5769230769230769,237.60000000000002,18.27692307692308,0-12_months,Budget,0,0,0,0,3.0349529867072724,5.474788509663816,2.5649493574615367,3.4641016151377544,1.0,1
1041-RXHRA,New York,NY,STATEN ISLAND,10301,40.61138986893304,-74.10894679122768,82200,8618,2020-04-03,Female,0,No,No,41,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),70.25,Yes,0.010255474452554744,1.0255474452554745,1,0,0,0,0,0,0,0,1,0.5754385964912281,2880.25,68.57738095238095,24-48_months,Standard,0,0,0,0,4.26619481914876,7.965979506744959,3.7376696182833684,6.4031242374328485,1.0,1
1042-HFUCW,New York,NY,STATEN ISLAND,10309,40.5565847147759,-74.20963228678127,82200,8618,2023-11-29,Female,0,No,Yes,25,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),54.75,No,0.007992700729927008,0.7992700729927008,1,0,0,1,0,1,0,0,3,1.345291479820628,1368.75,52.64423076923077,24-48_months,Standard,0,0,0,0,4.020877410340228,7.222383520418525,3.258096538021482,5.0,1.7320508075688772,0
1043-UXOVO,New York,NY,BROOKLYN,11218,40.64437953870996,-73.977604584796,62800,37137,2024-05-01,Female,0,No,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),113.15,No,0.021621019108280258,2.1621019108280257,1,1,1,1,1,1,1,1,8,4.975908891809023,8033.650000000001,111.57847222222223,48+_months,Enterprise,0,0,0,0,4.737513372975805,8.991518717795369,4.276666119016055,8.426149773176359,2.8284271247461903,0
1043-YCUTE,New York,NY,BRONX,10463,40.84926696920088,-73.91033035314753,40500,34920,2023-06-04,Male,0,Yes,No,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.15,Yes,0.007451851851851851,0.7451851851851851,1,1,0,0,0,0,0,0,2,4.282982791586998,1408.3999999999999,24.708771929824557,48+_months,Budget,0,0,0,0,3.263849190510932,7.250919360892922,4.04305126783455,7.483314773547883,1.4142135623730951,1
1045-LTCYT,New York,NY,QUEENS,11354,40.763781920173464,-73.83332694462493,69300,21460,2023-07-17,Female,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),21.05,No,0.003645021645021645,0.3645021645021645,1,0,0,0,0,0,0,0,1,0.36281179138321995,168.4,18.711111111111112,0-12_months,Budget,0,1,0,0,3.093312601892855,5.132262782217954,2.1972245773362196,2.8284271247461903,1.0,0
1047-NNCBF,New York,NY,BROOKLYN,11234,40.62173712361032,-73.90588829614867,62800,37137,2022-09-18,Male,0,No,No,20,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),70.55,No,0.013480891719745224,1.3480891719745223,1,0,0,0,0,0,0,0,1,0.27952480782669464,1411.0,67.19047619047619,12-24_months,Premium,0,0,0,0,4.27039650600246,7.252762418053187,3.044522437723423,4.47213595499958,1.0,0
1047-RNXZV,New York,NY,QUEENS,11356,40.784044546341846,-73.84582809420831,69300,21460,2020-05-18,Male,0,No,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.55,No,0.0033852813852813853,0.3385281385281385,1,0,0,0,0,0,0,0,1,2.0924574209245743,840.65,19.105681818181818,24-48_months,Budget,0,0,0,0,3.022860940942244,6.735364250865091,3.784189633918261,6.557438524302,1.0,0
1049-FYSYG,New York,NY,QUEENS,11435,40.693886502804965,-73.80692810784981,69300,21460,2022-08-29,Female,0,Yes,No,17,No,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),35.65,No,0.006173160173160173,0.6173160173160174,0,0,0,1,1,0,0,0,2,0.9276944065484312,606.05,33.669444444444444,12-24_months,Standard,0,0,0,0,3.6014134283326604,6.408611159989984,2.8903717578961645,4.123105625617661,1.4142135623730951,0
1051-EQPZR,New York,NY,STATEN ISLAND,10306,40.56894683392618,-74.13726947894655,82200,8618,2022-04-19,Female,0,Yes,Yes,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.6,No,0.0028613138686131388,0.2861313868613139,1,0,0,0,0,0,0,0,1,2.1359223300970873,862.4000000000001,19.164444444444445,24-48_months,Budget,0,0,0,0,3.0252910757955354,6.760878083121377,3.8066624897703196,6.6332495807108,1.0,0
1051-GEJLJ,New York,NY,STATEN ISLAND,10310,40.6338020013043,-74.126814022216,82200,8618,2025-08-21,Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.5,No,0.0028467153284671533,0.2846715328467153,1,0,0,0,0,0,0,0,1,0.0975609756097561,39.0,13.0,0-12_months,Budget,1,0,0,0,3.0204248861443626,3.6888794541139363,1.0986122886681098,1.4142135623730951,1.0,0
1052-QJIBV,New York,NY,BROOKLYN,11206,40.69607373859663,-73.94307550344564,62800,37137,2020-12-28,Female,0,Yes,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.9,No,0.003802547770700637,0.38025477707006367,1,0,0,0,0,0,0,0,1,3.397129186602871,1412.8999999999999,19.62361111111111,48+_months,Budget,0,0,0,0,3.039749158970765,7.254107122597794,4.276666119016055,8.426149773176359,1.0,0
1053-MXTTK,New York,NY,BROOKLYN,11234,40.61887477329288,-73.91719923165357,62800,37137,2025-03-25,Female,0,Yes,Yes,72,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),108.65,No,0.020761146496815288,2.0761146496815286,1,0,1,1,1,1,1,1,7,4.596443228454172,7822.8,107.16164383561645,48+_months,Enterprise,0,0,0,0,4.697293474863897,8.964925649015742,4.290459441148391,8.48528137423857,2.6457513110645907,0
1057-FOGLZ,New York,NY,BRONX,10453,40.84865400535312,-73.9164505506663,40500,34920,2022-07-07,Female,0,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.65,No,0.005822222222222222,0.5822222222222222,1,0,0,0,0,0,0,0,1,0.8716707021791769,353.7,18.61578947368421,12-24_months,Budget,0,0,0,0,3.027715319407042,5.871272361779576,2.9444389791664403,4.242640687119285,1.0,0
1060-ENTOF,New York,NY,MANHATTAN,10017,40.75241094852358,-73.97834787224373,86553,74781,2024-11-25,Female,1,Yes,No,67,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),105.4,No,0.01461301168070431,1.4613011680704309,1,1,1,1,1,1,0,1,7,4.407894736842105,7061.8,103.85000000000001,48+_months,Enterprise,0,0,0,0,4.667205576907544,8.862596852428643,4.219507705176107,8.18535277187245,2.6457513110645907,0
1061-PNTHC,New York,NY,QUEENS,11418,40.69795184199059,-73.83540288361787,69300,21460,2021-09-06,Female,0,Yes,Yes,56,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,109.6,No,0.018978354978354976,1.8978354978354977,1,1,1,0,1,1,1,1,7,3.5443037974683547,6137.599999999999,107.67719298245613,48+_months,Enterprise,0,0,0,0,4.7059200890882344,8.722351982112949,4.04305126783455,7.483314773547883,2.6457513110645907,0
1062-LHZOD,New York,NY,MANHATTAN,10028,40.774498873951345,-73.95374244319757,86553,74781,2025-04-04,Male,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.9,Yes,0.009691171883123637,0.9691171883123637,1,0,0,0,0,0,0,0,1,0.014104372355430182,69.9,34.95,0-12_months,Standard,1,0,0,0,4.2612704335380815,4.2612704335380815,0.6931471805599453,1.0,1.0,1
1063-DHQJF,New York,NY,MANHATTAN,10017,40.75330651712149,-73.96964907619483,86553,74781,2025-07-06,Male,0,Yes,Yes,69,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,92.15,No,0.01277598696752279,1.277598696752279,1,0,0,1,0,1,1,0,4,2.962962962962963,6358.35,90.83357142857143,48+_months,Enterprise,0,0,0,0,4.5342110970475975,8.757681449853402,4.248495242049359,8.306623862918075,2.0,0
1064-FBXNK,New York,NY,MANHATTAN,10024,40.78330610817437,-73.9803563546061,86553,74781,2023-01-04,Male,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.85,No,0.002752070985407785,0.2752070985407785,1,0,0,0,0,0,0,0,1,0.047961630695443645,19.85,9.925,0-12_months,Budget,0,0,0,0,3.0373539482448106,3.0373539482448106,0.6931471805599453,1.0,1.0,0
1066-JKSGK,New York,NY,QUEENS,11419,40.69266033069086,-73.81235517803653,69300,21460,2023-06-03,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.15,Yes,0.003489177489177489,0.3489177489177489,1,0,0,0,0,0,0,0,1,0.047281323877068564,20.15,10.075,0-12_months,Budget,1,0,0,0,3.0516399054922867,3.0516399054922867,0.6931471805599453,1.0,1.0,1
1069-QJOEE,New York,NY,QUEENS,11419,40.69375738242608,-73.82759877419059,69300,21460,2020-05-01,Male,0,Yes,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.9,No,0.003445887445887446,0.34458874458874456,1,0,0,0,0,0,0,0,1,1.1961722488038278,497.49999999999994,19.134615384615383,24-48_months,Budget,0,0,0,0,3.039749158970765,6.211603589401893,3.258096538021482,5.0,1.0,0
1069-XAIEM,New York,NY,QUEENS,11373,40.7482380468466,-73.87664939065141,69300,21460,2022-09-01,Female,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.05,Yes,0.014727272727272726,1.4727272727272727,1,1,0,0,0,0,0,1,3,0.034863451481696686,85.05,42.525,0-12_months,Premium,1,0,0,0,4.454928522657548,4.454928522657548,0.6931471805599453,1.0,1.7320508075688772,1
1073-XXCZD,New York,NY,MANHATTAN,10011,40.74448884364011,-73.99655353842132,86553,74781,2022-11-13,Male,0,Yes,No,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.7,No,0.0035631347266992476,0.35631347266992475,1,1,0,0,0,0,0,0,2,4.119850187265918,1413.5,25.241071428571427,48+_months,Budget,0,0,0,0,3.2846635654062037,7.254531390741622,4.02535169073515,7.416198487095663,1.4142135623730951,0
1074-AMIOH,New York,NY,BROOKLYN,11220,40.64574785120641,-74.01331500492626,62800,37137,2023-02-28,Female,0,Yes,Yes,53,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),108.25,No,0.02068471337579618,2.0684713375796178,1,0,0,1,1,1,1,1,6,2.9107551487414187,5737.25,106.24537037037037,48+_months,Enterprise,0,0,0,0,4.693638833975699,8.654909564780072,3.9889840465642745,7.280109889280518,2.449489742783178,0
1074-WVEVG,New York,NY,MANHATTAN,10012,40.72111716702185,-73.9942170256473,86553,74781,2020-03-31,Female,0,Yes,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.35,No,0.0028213926726976535,0.28213926726976535,1,0,0,0,0,0,0,0,1,2.7634660421545667,1200.65,20.010833333333334,48+_months,Budget,0,0,0,0,3.0610517396746335,7.091450891329235,4.0943445622221,7.681145747868608,1.0,0
1075-BGWOH,New York,NY,BRONX,10467,40.873240593479274,-73.86878805300861,40500,34920,2024-10-17,Male,1,Yes,No,16,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.75,Yes,0.02925925925925926,2.925925925925926,1,1,0,0,1,0,1,1,5,0.8020050125313283,1580.0,92.94117647058823,12-24_months,Enterprise,0,0,1,0,4.602667055769973,7.365812837209472,2.833213344056216,4.0,2.23606797749979,1
1077-HUUJM,New York,NY,MANHATTAN,10128,40.78025029268795,-73.95003015710883,86553,74781,2024-08-06,Female,0,No,Yes,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.05,No,0.009850611763890333,0.9850611763890333,1,0,0,0,0,0,0,0,1,0.09715475364330327,497.34999999999997,62.168749999999996,0-12_months,Premium,0,1,0,0,4.277360322445531,6.211302641413465,2.0794415416798357,2.6457513110645907,1.0,0
1078-TDCRN,New York,NY,BROOKLYN,11210,40.63692896882576,-73.937242185327,62800,37137,2024-10-07,Female,1,Yes,No,3,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,30.75,No,0.005875796178343949,0.5875796178343949,0,0,0,1,0,0,0,0,1,0.09448818897637795,92.25,23.0625,0-12_months,Budget,1,0,0,0,3.457892725338701,4.535284058523925,1.3862943611198906,1.7320508075688772,1.0,0
1080-BWSYE,New York,NY,QUEENS,11434,40.67921374066383,-73.79166232489582,69300,21460,2024-10-02,Male,1,Yes,No,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.65,No,0.004441558441558442,0.4441558441558442,1,1,0,0,0,0,0,0,2,4.803001876172608,1641.6,25.255384615384614,48+_months,Budget,0,0,0,0,3.2827891506118534,7.404035631306092,4.174387269895637,8.0,1.4142135623730951,0
